日付,曜日,レース番号,1着,2着,3着,3連単払戻,人気,風速,風向,波高,気温,水温,水質,潮位区分,1艇_選手名,1艇_級別,1艇_全国勝率,1艇_全国2連率,1艇_当地勝率,1艇_今節成績,1艇_モーター2連率,1艇_ボート2連率,1艇_展示タイム,1艇_展示ST,1艇_チルト,1艇_展示進入,1艇_実進入,1艇_F数,1艇_L数,2艇_選手名,2艇_級別,2艇_全国勝率,2艇_全国2連率,2艇_当地勝率,2艇_今節成績,2艇_モーター2連率,2艇_ボート2連率,2艇_展示タイム,2艇_展示ST,2艇_チルト,2艇_展示進入,2艇_実進入,2艇_F数,2艇_L数,3艇_選手名,3艇_級別,3艇_全国勝率,3艇_全国2連率,3艇_当地勝率,3艇_今節成績,3艇_モーター2連率,3艇_ボート2連率,3艇_展示タイム,3艇_展示ST,3艇_チルト,3艇_展示進入,3艇_実進入,3艇_F数,3艇_L数,4艇_選手名,4艇_級別,4艇_全国勝率,4艇_全国2連率,4艇_当地勝率,4艇_今節成績,4艇_モーター2連率,4艇_ボート2連率,4艇_展示タイム,4艇_展示ST,4艇_チルト,4艇_展示進入,4艇_実進入,4艇_F数,4艇_L数,5艇_選手名,5艇_級別,5艇_全国勝率,5艇_全国2連率,5艇_当地勝率,5艇_今節成績,5艇_モーター2連率,5艇_ボート2連率,5艇_展示タイム,5艇_展示ST,5艇_チルト,5艇_展示進入,5艇_実進入,5艇_F数,5艇_L数,6艇_選手名,6艇_級別,6艇_全国勝率,6艇_全国2連率,6艇_当地勝率,6艇_今節成績,6艇_モーター2連率,6艇_ボート2連率,6艇_展示タイム,6艇_展示ST,6艇_チルト,6艇_展示進入,6艇_実進入,6艇_F数,6艇_L数
2025-06-25,水,10,1,2,5,1730,5,3,13,3,26.0,23.0,海水,大潮,尾崎雄二,A2,5.21,34.65,6.38,3/4/6/2/4/2/5/1,52.03,37.72,6.82,0.18,0.0,1,1,0,0,幸野史明,B1,4.36,21.05,4.00,6/4/1/5/4/6/2/5,45.16,27.43,6.74,0.24,0.5,2,2,0,0,別府昌樹,A2,5.98,41.74,5.78,6/1/2/4/3/1/4/4,41.67,38.39,6.88,0.34,0.0,3,3,0,0,宮地博士,B1,4.03,18.10,4.11,3/2/5/1/5/5/5/1,34.65,30.77,6.76,0.27,0.0,4,4,0,0,森永隆,A1,6.56,46.22,4.78,6/3/2/1/6/2/3/1,38.21,25.64,6.74,0.15,-0.5,5,5,0,0,広次修,B1,5.66,40.17,0.00,5/1/4/2/2/1/2/4,22.41,30.43,6.74,0.20,0.0,6,6,1,0
2025-06-25,水,11,1,3,2,890,3,3,13,3,26.0,23.0,海水,大潮,黒柳浩孝,A1,5.76,35.77,6.37,2/1/4/5/2/2/3/4,44.35,28.81,6.82,0.03,-0.5,1,1,0,0,渡邉雄朗,A1,6.34,45.67,5.78,1/5/5/3/4/1/4/6/1,32.77,46.15,6.80,0.08,0.0,2,2,0,0,蒲原健太,A2,5.58,37.38,5.75,1/4/5/2/6/1/5/4/4/4,33.06,37.61,6.84,F0.03,0.0,3,3,0,0,阪本勇介,B1,4.22,18.18,4.73,2/5/1/3/5/5/2/2,26.89,28.95,6.79,0.16,0.0,4,4,0,0,井芹大志,B1,4.14,21.15,4.00,4/1/3/6/3/2/6/6,30.83,28.21,6.89,0.40,-0.5,5,5,0,0,小野寺智洋,A2,5.58,38.98,5.43,2/1/5/3/3/4/2/3,26.27,27.43,6.84,0.31,0.5,6,6,0,0
2025-06-25,水,12,1,3,2,1420,6,3,13,3,26.0,23.0,海水,大潮,野中一平,A1,5.20,32.98,6.00,4/6/2/5/3/1/4/1/2/1,32.52,26.50,6.80,0.13,0.0,1,1,0,0,山崎裕司,B1,5.70,33.60,4.21,3/4/1/5/2/3/1/3,28.69,23.93,6.80,0.22,-0.5,2,2,0,0,福田宗平,A2,6.42,48.11,6.43,1/4/3/5/2/1/3/2/3/1,38.76,23.53,6.84,0.35,0.0,3,3,0,0,森定晃史,A1,6.65,51.18,6.42,2/1/5/5/2/1/2/2,45.16,31.30,6.86,0.10,-0.5,4,4,1,0,三浦敬太,A2,6.18,45.63,7.52,3/2/4/1/3/1/3/2,30.95,34.23,6.84,0.08,0.0,5,5,0,0,香川颯太,B1,6.02,45.45,5.61,4/3/1/5/3/2/1/2,24.39,35.96,6.82,F0.02,0.5,6,6,1,0
2025-06-26,木,1,1,6,3,3370,12,2,5,3,28.0,23.0,海水,大潮,森永隆,A1,6.56,46.22,4.78,6/3/2/1/5/6/2/3/1/3,38.21,25.64,6.94,0.03,-0.5,1,1,0,0,宮嵜隆太郎,B1,4.28,24.77,3.70,5/3/6/4/6/4/6/5,24.37,34.51,6.94,0.06,0.0,2,2,0,0,石田勇斗,B1,2.30,4.00,0.00,5/6/2/1/4/5/4/5,26.61,25.64,6.99,0.08,0.0,3,3,0,0,廣中良一,B1,4.43,23.16,4.21,5/2/3/1/4/3/6/1,39.83,38.79,7.00,0.05,0.0,4,4,0,0,廣部大明,B2,1.64,0.00,0.00,6/6/6/6/6/6/5/6,33.06,40.52,6.82,0.16,0.0,6,6,0,0,阪本勇介,B1,4.22,18.18,4.73,2/5/1/3/4/5/5/2/2/6,26.89,28.95,6.99,0.09,0.0,5,5,0,0
2025-06-26,木,2,1,3,2,1760,6,1,3,1,26.0,23.0,海水,大潮,坂井康嗣,B1,3.66,14.61,3.71,4/3/3/2/6/6/2/4/4/5,39.68,27.52,7.02,0.07,-0.5,1,1,0,0,西野翔太,A2,6.10,43.10,6.33,2/3/4/4/1/6/3/4/5/5,25.62,38.74,6.97,0.08,-0.5,2,2,0,0,広次修,B1,5.66,40.17,0.00,5/1/4/2/6/2/1/2/4/5,22.41,30.43,6.94,0.07,0.0,3,3,1,0,國弘翔平,B1,4.07,21.43,4.04,1/5/2/4/3/2/4/2/3/6,26.83,26.79,6.84,0.22,0.0,4,4,0,0,上岡巧汰,B2,1.32,0.00,1.33,6/6/6/6/6/6/5/6,28.93,37.50,6.91,0.02,0.0,6,6,0,0,木山誠一,B2,4.18,27.45,3.46,1/6/3/5/3/6/6/5,22.88,39.32,7.03,0.17,0.0,5,5,0,0
2025-06-26,木,3,1,2,4,6780,27,3,3,3,26.0,23.0,海水,大潮,西村秀樹,B1,3.79,16.67,4.34,6/2/5/5/4/1/3/5,32.56,45.22,7.06,0.01,-0.5,1,1,0,0,伊倉光,B1,4.52,23.16,0.00,5/3/6/4/4/3/4/6,34.17,25.66,6.98,0.04,0.0,2,2,0,0,森定晃史,A1,6.65,51.18,6.42,2/1/5/5/4/2/1/2/2/5,45.16,31.30,6.96,0.07,-0.5,3,3,1,0,香川颯太,B1,6.02,45.45,5.61,4/3/1/5/6/3/2/1/2/6,24.39,35.96,6.87,F0.05,0.0,4,4,1,0,別府昌樹,A2,5.98,41.74,5.78,6/1/2/4/3/3/1/4/4/4,41.67,38.39,7.05,F0.01,0.0,5,5,0,0,永松良教,B1,3.37,16.67,4.22,2/4/6/1/6/1/6/2,27.12,25.44,7.01,F0.01,-0.5,6,6,0,0
2025-06-26,木,4,1,3,5,10490,48,3,3,3,26.0,23.0,海水,大潮,高山弘斗,B1,3.36,13.59,0.00,6/4/3/2/5/4/5/3,45.45,26.96,6.99,0.18,0.0,1,1,0,0,加倉侑征,B1,5.87,40.32,5.45,4/1/5/3/6/5/1/5/1/4,25.00,33.04,6.93,0.03,0.0,2,2,0,0,汐崎正則,B1,4.23,20.00,0.00,4/3/1/6/2/5/5/1/4/6,27.43,33.33,7.01,0.17,-0.5,3,3,0,0,小野寺智洋,A2,5.58,38.98,5.43,2/1/5/3/6/3/4/2/3/5,26.27,27.43,6.91,0.02,0.0,4,6,0,0,尾崎雄二,A2,5.21,34.65,6.38,3/4/6/2/1/4/2/5/1/1,52.03,37.72,6.87,F0.01,0.0,5,4,0,0,福田宗平,A2,6.42,48.11,6.43,1/4/3/5/2/3/1/3/2/3/1/2,38.76,23.53,7.04,F0.01,0.0,6,5,0,0
2025-06-26,木,5,3,5,1,2230,8,2,3,3,27.0,23.0,海水,大潮,眞鳥康太,B1,4.37,20.95,4.42,3/6/5/2/4/5/4/5/6/5,26.05,23.58,6.89,0.21,0.0,1,1,0,0,井芹大志,B1,4.14,21.15,4.00,4/1/3/6/5/3/2/6/6/4,30.83,28.21,6.95,0.12,-0.5,2,2,0,0,三浦敬太,A2,6.18,45.63,7.52,3/2/4/1/5/3/1/3/2/4,30.95,34.23,6.86,F0.01,0.0,3,3,0,0,久田武,A2,5.39,35.29,6.65,6/1/2/2/3/6/2/5/3/5,29.01,40.71,6.87,0.40,0.0,4,5,1,0,松尾祭,A2,5.57,36.75,5.74,1/3/4/3/6/1/1/3/3/4,40.00,40.52,6.88,0.06,0.0,5,4,0,0,山崎裕司,B1,5.70,33.60,4.21,3/4/1/5/2/2/3/1/3/3,28.69,23.93,6.86,0.10,-0.5,6,6,0,0
2025-06-26,木,6,3,1,4,2960,9,1,3,1,28.0,23.0,海水,大潮,野中一平,A1,5.20,32.98,6.00,4/6/2/5/3/1/1/4/1/2/1/1,32.52,26.50,6.86,0.08,0.0,1,1,0,0,関根彰人,A2,5.30,27.08,3.78,5/3/2/6/1/4/2/1/4/1,29.51,36.75,6.82,0.09,0.0,2,2,0,0,中村魁生,A2,6.04,42.11,5.21,2/5/4/1/4/1/5/3/1/2,42.15,38.26,6.86,0.25,-0.5,3,3,0,0,広次修,B1,5.66,40.17,0.00,5/1/4/2/6/3/2/1/2/4/5/2,22.41,30.43,6.85,F0.02,0.0,4,4,1,0,中島浩哉,B1,4.70,25.81,5.15,1/3/2/4/5/3/4/6/3/4,25.21,25.45,7.01,F0.04,0.0,5,5,0,0,廣部大明,B2,1.64,0.00,0.00,6/6/6/6/6/6/6/5/6/4,33.06,40.52,6.92,0.02,0.0,6,6,0,0
2025-06-26,木,7,3,1,4,1090,2,2,3,3,28.0,23.0,海水,大潮,佐藤駿介,B1,3.50,16.51,4.53,2/5/3/6/4/2/6/6/6/6,26.50,31.03,6.86,0.42,0.0,1,1,1,0,木山誠一,B2,4.18,27.45,3.46,1/6/3/5/5/3/6/6/5/6,22.88,39.32,6.95,0.03,-0.5,2,2,0,0,井上忠政,A1,6.65,41.35,7.10,6/4/2/1/5/2/3/2/1/1,37.01,32.14,6.76,0.19,-0.5,3,3,0,0,蒲原健太,A2,5.58,37.38,5.75,1/4/5/2/6/3/1/5/4/4/4/2,33.06,37.61,6.76,0.01,-0.5,4,4,0,0,永松良教,B1,3.37,16.67,4.22,2/4/6/1/6/6/1/6/2/6,27.12,25.44,6.85,0.06,-0.5,5,5,0,0,中野夢斗,B1,4.17,23.81,4.60,5/1/4/3/2/1/1/3/2/2,44.00,39.83,6.95,0.03,0.0,6,6,0,0
2025-06-26,木,8,3,4,6,3820,13,3,3,3,28.0,23.0,海水,大潮,宮嵜隆太郎,B1,4.28,24.77,3.70,5/3/6/4/2/6/4/6/5/5,24.37,34.51,6.95,F0.04,0.0,1,1,0,0,香川颯太,B1,6.02,45.45,5.61,4/3/1/5/6/4/3/2/1/2/6/3,24.39,35.96,6.92,0.06,0.0,2,2,1,0,幸野史明,B1,4.36,21.05,4.00,6/4/1/5/2/4/6/2/5/2,45.16,27.43,6.76,0.02,0.5,3,3,0,0,西野翔太,A2,6.10,43.10,6.33,2/3/4/4/1/2/6/3/4/5/5/3,25.62,38.74,6.83,0.15,-0.5,4,4,0,0,高山弘斗,B1,3.36,13.59,0.00,6/4/3/2/1/5/4/5/3/1,45.45,26.96,6.85,0.03,0.0,5,5,0,0,黒柳浩孝,A1,5.76,35.77,6.37,2/1/4/5/1/2/2/3/4/1,44.35,28.81,6.82,0.00,-0.5,6,6,0,0
2025-06-26,木,9,1,6,3,1110,5,1,3,1,28.0,23.0,海水,大潮,渡邉雄朗,A1,6.34,45.67,5.78,1/5/5/3/4/2/1/4/6/1/3,32.77,46.15,6.90,0.05,0.0,1,1,0,0,松本浩貴,B1,3.93,16.67,0.00,4/5/6/3/1/3/5/6/2/3,41.94,42.34,6.85,0.32,0.0,2,2,0,0,西村秀樹,B1,3.79,16.67,4.34,6/2/5/5/1/4/1/3/5/1,32.56,45.22,6.93,0.24,-0.5,3,3,0,0,石田勇斗,B1,2.30,4.00,0.00,5/6/2/1/3/4/5/4/5/3,26.61,25.64,6.87,0.11,0.0,4,4,0,0,宮地博士,B1,4.03,18.10,4.11,3/2/5/1/4/5/5/5/1/6,34.65,30.77,6.90,0.03,0.0,5,5,0,0,三浦敬太,A2,6.18,45.63,7.52,3/2/4/1/5/3/3/1/3/2/4/1,30.95,34.23,6.88,0.01,0.0,6,6,0,0
2025-06-26,木,10,1,3,5,5740,30,2,11,3,28.0,23.0,海水,大潮,伊倉光,B1,4.52,23.16,0.00,5/3/6/4/2/4/3/4/6/2,34.17,25.66,6.90,0.04,0.0,1,1,0,0,小野寺智洋,A2,5.58,38.98,5.43,2/1/5/3/6/6/3/4/2/3/5/5,26.27,27.43,6.82,0.01,-0.5,2,2,0,0,山崎裕司,B1,5.70,33.60,4.21,3/4/1/5/2/6/2/3/1/3/3/4,28.69,23.93,6.74,0.03,-0.5,3,3,0,0,森永隆,A1,6.56,46.22,4.78,6/3/2/1/5/1/6/2/3/1/3/1,38.21,25.64,6.79,F0.08,-0.5,4,4,0,0,山本浩輔,B1,4.25,25.27,3.50,3/2/5/4/1/6/4/3/3/3,25.81,33.91,6.85,F0.20,0.0,5,5,0,0,上岡巧汰,B2,1.32,0.00,1.33,6/6/6/6/6/6/6/5/6/4,28.93,37.50,6.87,0.11,0.0,6,6,0,0
2025-06-26,木,11,1,2,6,1020,4,3,3,3,28.0,23.0,海水,大潮,森定晃史,A1,6.65,51.18,6.42,2/1/5/5/4/3/2/1/2/2/5/4,45.16,31.30,6.94,0.06,-0.5,1,1,1,0,松尾祭,A2,5.57,36.75,5.74,1/3/4/3/6/4/1/1/3/3/4/2,40.00,40.52,6.90,0.04,0.0,2,2,0,0,尾崎雄二,A2,5.21,34.65,6.38,3/4/6/2/1/4/4/2/5/1/1/3,52.03,37.72,6.86,F0.07,0.0,3,3,0,0,中野夢斗,B1,4.17,23.81,4.60,5/1/4/3/2/6/1/1/3/2/2/4,44.00,39.83,7.02,F0.06,0.0,4,4,0,0,廣中良一,B1,4.43,23.16,4.21,5/2/3/1/4/4/3/6/1/6,39.83,38.79,6.88,0.01,0.0,5,5,0,0,中村魁生,A2,6.04,42.11,5.21,2/5/4/1/4/3/1/5/3/1/2/1,42.15,38.26,6.89,0.02,-0.5,6,6,0,0
2025-06-26,木,12,1,2,4,990,4,2,3,3,28.0,23.0,海水,大潮,井上忠政,A1,6.65,41.35,7.10,6/4/2/1/5/3/2/3/2/1/1/1,37.01,32.14,6.88,F0.11,-0.5,1,1,0,0,別府昌樹,A2,5.98,41.74,5.78,6/1/2/4/3/5/3/1/4/4/4/5,41.67,38.39,6.99,0.04,0.0,2,2,0,0,黒柳浩孝,A1,5.76,35.77,6.37,2/1/4/5/1/6/2/2/3/4/1/3,44.35,28.81,6.84,F0.10,-0.5,3,3,0,0,関根彰人,A2,5.30,27.08,3.78,5/3/2/6/1/2/4/2/1/4/1/4,29.51,36.75,6.87,0.05,0.0,4,4,0,0,久田武,A2,5.39,35.29,6.65,6/1/2/2/3/5/6/2/5/3/5/6,29.01,40.71,6.87,0.18,0.0,5,5,1,0,國弘翔平,B1,4.07,21.43,4.04,1/5/2/4/3/4/2/4/2/3/6/5,26.83,26.79,6.77,0.12,0.5,6,6,0,0
2025-06-27,金,1,1,2,3,930,3,1,3,1,29.0,23.0,海水,大潮,尾崎雄二,A2,5.21,34.65,6.38,3/4/6/2/1/4/3/4/2/5/1/1,52.03,37.72,7.04,0.05,0.0,1,1,0,0,宮地博士,B1,4.03,18.10,4.11,3/2/5/1/4/5/5/5/5/1/6/5,34.65,30.77,6.96,0.10,0.0,2,2,0,0,加倉侑征,B1,5.87,40.32,5.45,4/1/5/3/6/2/5/1/5/1/4/6,25.00,33.04,6.98,0.36,0.0,3,3,0,0,阪本勇介,B1,4.22,18.18,4.73,2/5/1/3/4/5/5/5/2/2/6/2,26.89,28.95,6.89,F0.01,0.0,5,5,0,0,坂井康嗣,B1,3.66,14.61,3.71,4/3/3/2/6/1/6/2/4/4/5/1,39.68,27.52,6.94,F0.05,-0.5,4,4,0,0,廣部大明,B2,1.64,0.00,0.00,6/6/6/6/6/6/6/6/5/6/4/6,33.06,40.52,6.95,0.07,-0.5,6,6,0,0
2025-06-27,金,2,2,6,5,27970,86,1,13,1,26.0,23.0,海水,大潮,木山誠一,B2,4.18,27.45,3.46,1/6/3/5/5/2/3/6/6/5/6/5,22.88,39.32,7.14,0.02,-0.5,1,1,0,0,佐藤駿介,B1,3.50,16.51,4.53,2/5/3/6/4/1/2/6/6/6/6/2,26.50,31.03,6.88,0.07,0.0,2,2,1,0,宮嵜隆太郎,B1,4.28,24.77,3.70,5/3/6/4/2/1/6/4/6/5/5/6,24.37,34.51,6.89,0.10,0.0,3,3,0,0,眞鳥康太,B1,4.37,20.95,4.42,3/6/5/2/4/1/5/4/5/6/5/3,26.05,23.58,6.83,0.09,0.0,4,4,0,0,井芹大志,B1,4.14,21.15,4.00,4/1/3/6/5/2/3/2/6/6/4/5,30.83,28.21,7.02,0.12,-0.5,5,5,0,0,中島浩哉,B1,4.70,25.81,5.15,1/3/2/4/5/5/3/4/6/3/4/5,25.21,25.45,7.05,0.13,-0.5,6,6,0,0
2025-06-27,金,3,1,3,6,790,1,4,13,3,27.0,23.0,海水,大潮,関根彰人,A2,5.30,27.08,3.78,5/3/2/6/1/2/4/4/2/1/4/1,29.51,36.75,6.94,0.17,0.0,1,1,0,0,山本浩輔,B1,4.25,25.27,3.50,3/2/5/4/1/5/6/4/3/3/3/3,25.81,33.91,6.83,0.18,-0.5,2,2,0,0,山崎裕司,B1,5.70,33.60,4.21,3/4/1/5/2/6/3/2/3/1/3/3,28.69,23.93,6.83,0.25,-0.5,3,3,0,0,汐崎正則,B1,4.23,20.00,0.00,4/3/1/6/2/3/5/5/1/4/6/2,27.43,33.33,6.85,0.08,0.0,4,4,0,0,高山弘斗,B1,3.36,13.59,0.00,6/4/3/2/1/5/5/4/5/3/1/5,45.45,26.96,6.87,0.15,0.0,5,5,0,0,森定晃史,A1,6.65,51.18,6.42,2/1/5/5/4/3/1/2/1/2/2/5,45.16,31.30,6.91,0.20,-0.5,6,6,1,0
2025-06-27,金,4,3,5,1,6900,31,3,13,3,27.0,23.0,海水,大潮,西村秀樹,B1,3.79,16.67,4.34,6/2/5/5/1/3/4/1/3/5/1/3,32.56,45.22,6.87,0.01,-0.5,1,1,0,0,永松良教,B1,3.37,16.67,4.22,2/4/6/1/6/5/6/1/6/2/6/6,27.12,25.44,6.96,0.13,-0.5,2,2,0,0,広次修,B1,5.66,40.17,0.00,5/1/4/2/6/3/4/2/1/2/4/5,22.41,30.43,6.88,0.08,0.0,3,3,1,0,黒柳浩孝,A1,5.76,35.77,6.37,2/1/4/5/1/6/3/2/2/3/4/1,44.35,28.81,6.80,0.07,-0.5,4,4,0,0,中村魁生,A2,6.04,42.11,5.21,2/5/4/1/4/3/6/1/5/3/1/2,42.15,38.26,6.78,0.14,-0.5,5,5,0,0,上岡巧汰,B2,1.32,0.00,1.33,6/6/6/6/6/6/6/6/5/6/4/4,28.93,37.50,6.83,0.02,0.0,6,6,0,0
2025-06-27,金,5,1,6,2,10880,42,5,13,5,27.0,23.0,海水,大潮,香川颯太,B1,6.02,45.45,5.61,4/3/1/5/6/4/2/3/2/1/2/6,24.39,35.96,6.92,0.14,0.0,1,1,1,0,國弘翔平,B1,4.07,21.43,4.04,1/5/2/4/3/4/6/2/4/2/3/6,26.83,26.79,6.81,0.28,0.0,2,2,0,0,渡邉雄朗,A1,6.34,45.67,5.78,1/5/5/3/4/2/1/1/4/6/1/3,32.77,46.15,6.80,F0.04,0.0,3,3,0,0,中野夢斗,B1,4.17,23.81,4.60,5/1/4/3/2/6/4/1/1/3/2/2,44.00,39.83,6.89,F0.01,0.0,4,4,0,0,三浦敬太,A2,6.18,45.63,7.52,3/2/4/1/5/3/6/3/1/3/2/4,30.95,34.23,6.95,0.02,0.0,5,5,0,0,野中一平,A1,5.20,32.98,6.00,4/6/2/5/3/1/1/1/4/1/2/1,32.52,26.50,6.93,0.09,0.0,6,6,0,0
2025-06-27,金,6,1,4,5,14280,33,4,15,3,28.0,23.0,海水,大潮,別府昌樹,A2,5.98,41.74,5.78,6/1/2/4/3/5/2/3/1/4/4/4,41.67,38.39,7.02,0.15,0.0,1,1,0,0,福田宗平,A2,6.42,48.11,6.43,1/4/3/5/2/3/5/1/3/2/3/1,38.76,23.53,6.83,F0.02,0.0,2,2,0,0,松尾祭,A2,5.57,36.75,5.74,1/3/4/3/6/4/2/1/1/3/3/4,40.00,40.52,6.91,0.03,0.0,3,3,0,0,伊倉光,B1,4.52,23.16,0.00,5/3/6/4/2/1/4/3/4/6/2/1,34.17,25.66,6.87,0.31,0.0,4,4,0,0,眞鳥康太,B1,4.37,20.95,4.42,3/6/5/2/4/1/4/5/4/5/6/5,26.05,23.58,6.82,0.16,0.0,5,5,0,0,阪本勇介,B1,4.22,18.18,4.73,2/5/1/3/4/5/5/5/5/2/2/6,26.89,28.95,6.86,0.10,0.0,6,6,0,0
2025-06-27,金,7,1,6,4,1460,2,4,13,3,28.0,23.0,海水,大潮,幸野史明,B1,4.36,21.05,4.00,6/4/1/5/2/3/4/6/2/5/2/1,45.16,27.43,6.86,0.08,0.5,1,1,0,0,中島浩哉,B1,4.70,25.81,5.15,1/3/2/4/5/5/6/3/4/6/3/4,25.21,25.45,6.95,0.09,-0.5,2,2,0,0,廣中良一,B1,4.43,23.16,4.21,5/2/3/1/4/5/4/3/6/1/6/6,39.83,38.79,6.84,0.01,-0.5,3,3,0,0,加倉侑征,B1,5.87,40.32,5.45,4/1/5/3/6/2/3/5/1/5/1/4,25.00,33.04,6.83,F0.14,0.0,4,4,0,0,小野寺智洋,A2,5.58,38.98,5.43,2/1/5/3/6/6/2/3/4/2/3/5,26.27,27.43,6.86,F0.04,-0.5,5,6,0,0,井上忠政,A1,6.65,41.35,7.10,6/4/2/1/5/3/1/2/3/2/1/1,37.01,32.14,6.83,F0.07,-0.5,6,5,0,0
2025-06-27,金,8,1,3,6,700,1,5,13,5,28.0,23.0,海水,大潮,蒲原健太,A2,5.58,37.38,5.75,1/4/5/2/6/3/4/1/5/4/4/4,33.06,37.61,6.87,0.05,-0.5,1,1,0,0,井芹大志,B1,4.14,21.15,4.00,4/1/3/6/5/2/5/3/2/6/6/4,30.83,28.21,7.00,0.17,-0.5,2,2,0,0,宮地博士,B1,4.03,18.10,4.11,3/2/5/1/4/5/2/5/5/5/1/6,34.65,30.77,6.90,0.14,0.0,3,3,0,0,石田勇斗,B1,2.30,4.00,0.00,5/6/2/1/3/4/4/5/4/5/3/6,26.61,25.64,6.98,0.09,0.0,4,4,0,0,汐崎正則,B1,4.23,20.00,0.00,4/3/1/6/2/3/4/5/5/1/4/6,27.43,33.33,6.87,0.16,0.0,5,5,0,0,森永隆,A1,6.56,46.22,4.78,6/3/2/1/5/1/4/6/2/3/1/3,38.21,25.64,6.84,0.13,-0.5,6,6,0,0
2025-06-27,金,9,1,3,2,2390,6,2,15,3,28.0,23.0,海水,大潮,久田武,A2,5.39,35.29,6.65,6/1/2/2/3/5/5/6/2/5/3/5,29.01,40.71,6.92,0.13,0.0,1,1,1,0,坂井康嗣,B1,3.66,14.61,3.71,4/3/3/2/6/1/4/6/2/4/4/5,39.68,27.52,6.98,0.11,-0.5,2,2,0,0,山本浩輔,B1,4.25,25.27,3.50,3/2/5/4/1/5/2/6/4/3/3/3,25.81,33.91,6.80,0.07,0.0,3,3,0,0,佐藤駿介,B1,3.50,16.51,4.53,2/5/3/6/4/1/2/2/6/6/6/6,26.50,31.03,6.87,0.12,0.0,4,4,1,0,西野翔太,A2,6.10,43.10,6.33,2/3/4/4/1/2/4/6/3/4/5/5,25.62,38.74,6.90,0.08,-0.5,5,5,0,0,渡邉雄朗,A1,6.34,45.67,5.78,1/5/5/3/4/2/1/3/1/4/6/1,32.77,46.15,6.91,0.03,0.5,6,6,0,0
2025-06-27,金,10,2,1,3,3250,14,4,13,3,28.0,23.0,海水,大潮,森定晃史,A1,6.65,51.18,6.42,2/1/5/5/4/3/1/6/2/1/2/2,45.16,31.30,6.94,0.10,-0.5,1,1,1,0,中村魁生,A2,6.04,42.11,5.21,2/5/4/1/4/3/6/5/1/5/3/1,42.15,38.26,6.86,0.31,-0.5,2,2,0,0,中野夢斗,B1,4.17,23.81,4.60,5/1/4/3/2/6/4/4/1/1/3/2,44.00,39.83,6.92,0.22,0.0,3,3,0,0,関根彰人,A2,5.30,27.08,3.78,5/3/2/6/1/2/4/1/4/2/1/4,29.51,36.75,6.77,0.21,0.0,4,4,0,0,別府昌樹,A2,5.98,41.74,5.78,6/1/2/4/3/5/2/1/3/1/4/4,41.67,38.39,6.87,0.07,0.0,5,5,0,0,尾崎雄二,A2,5.21,34.65,6.38,3/4/6/2/1/4/3/1/4/2/5/1,52.03,37.72,6.85,F0.09,0.0,6,6,0,0
2025-06-27,金,11,3,4,1,12230,24,2,3,3,29.0,23.0,海水,大潮,野中一平,A1,5.20,32.98,6.00,4/6/2/5/3/1/1/6/1/4/1/2,32.52,26.50,6.89,0.14,0.0,1,1,0,0,松尾祭,A2,5.57,36.75,5.74,1/3/4/3/6/4/2/3/1/1/3/3,40.00,40.52,6.79,0.07,0.0,2,2,0,0,黒柳浩孝,A1,5.76,35.77,6.37,2/1/4/5/1/6/3/4/2/2/3/4,44.35,28.81,6.77,0.04,-0.5,3,3,0,0,山崎裕司,B1,5.70,33.60,4.21,3/4/1/5/2/6/3/3/2/3/1/3,28.69,23.93,6.74,0.08,-0.5,4,4,0,0,西村秀樹,B1,3.79,16.67,4.34,6/2/5/5/1/3/1/4/1/3/5/1,32.56,45.22,6.80,0.18,-0.5,5,5,0,0,幸野史明,B1,4.36,21.05,4.00,6/4/1/5/2/3/1/4/6/2/5/2,45.16,27.43,6.80,0.25,2.0,6,6,0,0
2025-06-27,金,12,1,6,2,11500,22,2,13,3,29.0,23.0,海水,大潮,井上忠政,A1,6.65,41.35,7.10,6/4/2/1/5/3/1/5/2/3/2/1,37.01,32.14,6.86,F0.04,-0.5,1,1,0,0,三浦敬太,A2,6.18,45.63,7.52,3/2/4/1/5/3/6/5/3/1/3/2,30.95,34.23,6.90,F0.05,0.0,2,2,0,0,福田宗平,A2,6.42,48.11,6.43,1/4/3/5/2/3/5/2/1/3/2/3,38.76,23.53,6.79,F0.03,0.0,3,3,0,0,広次修,B1,5.66,40.17,0.00,5/1/4/2/6/3/4/3/2/1/2/4,22.41,30.43,6.81,0.13,0.0,4,5,1,0,香川颯太,B1,6.02,45.45,5.61,4/3/1/5/6/4/2/1/3/2/1/2,24.39,35.96,6.85,0.00,0.0,5,6,1,0,蒲原健太,A2,5.58,37.38,5.75,1/4/5/2/6/3/4/1/1/5/4/4,33.06,37.61,6.89,0.06,-0.5,6,4,0,0
